Ensembl Gene ID	Human Ensembl Gene ID	dS	dN	% Identity	Human % Identity
FBgn0037709	ENSG00000255730			55	51
FBgn0024833	ENSG00000072958			83	81
FBgn0024833	ENSG00000129354			75	76
FBgn0027950	ENSG00000071655			23	26
FBgn0027950	ENSG00000134046			24	20
FBgn0027950	ENSG00000170948			14	24
FBgn0027950	ENSG00000237247			13	21
FBgn0027950	ENSG00000205718			13	21
FBgn0027950	ENSG00000230522			13	21
FBgn0027950	ENSG00000196589			13	21
FBgn0027950	ENSG00000182315			13	21
FBgn0037710	ENSG00000173171			27	19
FBgn0037710	ENSG00000177034			18	24
FBgn0261049	ENSG00000136631			53	54
FBgn0037712	ENSG00000132321			35	35
FBgn0037713	ENSG00000103005			35	34
FBgn0037714	ENSG00000143158			41	49
FBgn0037715	ENSG00000143158			43	52
FBgn0027338	ENSG00000186432			67	66
FBgn0027338	ENSG00000102753			68	67
FBgn0037718	ENSG00000102580			41	41
FBgn0037721	ENSG00000216490			25	21
FBgn0037722	ENSG00000141040			23	12
FBgn0037722	ENSG00000173275			21	16
FBgn0037722	ENSG00000173258			24	13
FBgn0037722	ENSG00000149054			19	14
FBgn0037722	ENSG00000171606			20	12
FBgn0037722	ENSG00000259486			14	10
FBgn0005585	ENSG00000179218			65	64
FBgn0005585	ENSG00000141979			38	40
FBgn0037723	ENSG00000116649			55	40
FBgn0003334	ENSG00000010803			25	34
FBgn0003334	ENSG00000102098			24	30
FBgn0003334	ENSG00000146285			9	18
FBgn0037726	ENSG00000039139			54	55
FBgn0037726	ENSG00000124721			51	54
FBgn0028997	ENSG00000143156			38	39
FBgn0069242	ENSG00000184840			61	56
FBgn0069242	ENSG00000158604			65	62
FBgn0053105	ENSG00000184840			51	53
FBgn0053105	ENSG00000158604			53	57
FBgn0037734	ENSG00000019995			42	46
FBgn0002431	ENSG00000104517			39	41
FBgn0262477	ENSG00000128573			30	21
FBgn0262477	ENSG00000114861			28	22
FBgn0262477	ENSG00000137166			28	21
FBgn0262477	ENSG00000049768			20	24
FBgn0262477	ENSG00000198815			11	9
FBgn0262477	ENSG00000065970			10	9
FBgn0003886	ENSG00000198033			95	94
FBgn0003886	ENSG00000075886			95	94
FBgn0003886	ENSG00000152086			93	93
FBgn0005777	ENSG00000011485			57	59
FBgn0037741	ENSG00000101407			18	18
FBgn0037743	ENSG00000182858			32	45
FBgn0037744	ENSG00000178802			38	35
FBgn0028401	ENSG00000092531			46	46
FBgn0024330	ENSG00000133997			43	44
FBgn0037747	ENSG00000243477			31	18
FBgn0037749	ENSG00000090013			35	35
FBgn0261599	ENSG00000213741			70	58
FBgn0037754	ENSG00000176490			63	74
FBgn0037754	ENSG00000165023			66	77
FBgn0037756	ENSG00000163956			30	32
FBgn0037758	ENSG00000136636			51	46
FBgn0037758	ENSG00000160410			46	48
FBgn0037759	ENSG00000166183			36	38
FBgn0037760	ENSG00000138081			50	64
FBgn0037770	ENSG00000142453			52	45
FBgn0037773	ENSG00000213123			25	31
FBgn0037773	ENSG00000152760			22	21
FBgn0037773	ENSG00000184786			19	17
FBgn0037773	ENSG00000188396			24	19
FBgn0053208	ENSG00000133816			8	35
FBgn0053208	ENSG00000093100			11	26
FBgn0053208	ENSG00000243156			8	40
FBgn0053208	ENSG00000135596			8	35
FBgn0053208	ENSG00000164877			3	15
FBgn0053208	ENSG00000100139			2	13
FBgn0027524	ENSG00000140395			50	54
FBgn0037777	ENSG00000123545			29	34
FBgn0037780	ENSG00000113851			20	26
FBgn0037781	ENSG00000115392			23	23
FBgn0041105	ENSG00000173404			16	22
FBgn0041105	ENSG00000168348			15	18
FBgn0028734	ENSG00000102081			32	35
FBgn0028734	ENSG00000129245			34	34
FBgn0028734	ENSG00000114416			32	35
FBgn0037788	ENSG00000167434			26	26
FBgn0037789	ENSG00000134265			30	27
FBgn0004889	ENSG00000175470			75	79
FBgn0004889	ENSG00000156475			75	75
FBgn0004889	ENSG00000221914			78	76
FBgn0004889	ENSG00000074211			72	71
FBgn0086359	ENSG00000185621			41	41
FBgn0040238	ENSG00000039987			29	41
FBgn0040238	ENSG00000167995			25	30
FBgn0040238	ENSG00000142959			26	40
FBgn0040238	ENSG00000127325			28	31
FBgn0004575	ENSG00000185666			33	34
FBgn0004575	ENSG00000008056			32	27
FBgn0025879	ENSG00000100234			20	20
FBgn0025879	ENSG00000035862			22	21
FBgn0025879	ENSG00000157150			19	18
FBgn0025879	ENSG00000102265			20	20
FBgn0037798	ENSG00000180398			20	23
FBgn0261928	ENSG00000111490			9	36
FBgn0037801	ENSG00000178445			63	61
FBgn0037802	ENSG00000077463			46	42
FBgn0040078	ENSG00000175792			79	79
FBgn0262617	ENSG00000163545			16	37
FBgn0262617	ENSG00000074590			17	37
FBgn0037807	ENSG00000213901			25	23
FBgn0037808	ENSG00000115760			30	31
FBgn0037809	ENSG00000105617			34	37
FBgn0020379	ENSG00000132005			30	34
FBgn0020379	ENSG00000087903			27	41
FBgn0020379	ENSG00000080298			28	41
FBgn0259938	ENSG00000187821			8	17
FBgn0037814	ENSG00000132017			15	23
FBgn0024957	ENSG00000122729			68	68
FBgn0037815	ENSG00000077348			36	36
FBgn0037816	ENSG00000101391			52	51
FBgn0001235	ENSG00000143995			49	34
FBgn0037818	ENSG00000243989			48	47
FBgn0037818	ENSG00000114786			46	36
FBgn0037819	ENSG00000175287			25	25
FBgn0020385	ENSG00000100714			59	61
FBgn0020385	ENSG00000120254			49	49
FBgn0020385	ENSG00000176134			4	39
FBgn0037822	ENSG00000169519			43	37
FBgn0051278	ENSG00000258429			37	36
FBgn0051373	ENSG00000258429			36	29
FBgn0037828	ENSG00000173726			39	39
FBgn0037828	ENSG00000196860			29	28
FBgn0004841	ENSG00000115353			25	30
FBgn0004841	ENSG00000169836			28	30
FBgn0004841	ENSG00000075073			24	31
FBgn0037829	ENSG00000122012			20	14
FBgn0037829	ENSG00000159164			20	14
FBgn0037829	ENSG00000185518			21	16
FBgn0051272	ENSG00000122012			22	17
FBgn0051272	ENSG00000159164			20	15
FBgn0051272	ENSG00000185518			21	18
FBgn0051390	ENSG00000155868			50	48
FBgn0010421	ENSG00000188342			45	50
FBgn0261380	ENSG00000116221			23	22
FBgn0037834	ENSG00000126457			62	63
FBgn0037834	ENSG00000111218			60	58
FBgn0017577	ENSG00000100297			69	69
FBgn0261053	ENSG00000074276			7	10
FBgn0261053	ENSG00000148600			9	20
FBgn0037842	ENSG00000143353			44	43
FBgn0037841	ENSG00000136169			25	9
FBgn0037843	ENSG00000115514			55	52
FBgn0037845	ENSG00000117479			33	30
FBgn0037845	ENSG00000135917			32	29
FBgn0037845	ENSG00000173638			28	21
FBgn0037846	ENSG00000117479			36	32
FBgn0037846	ENSG00000135917			33	29
FBgn0037846	ENSG00000173638			32	24
FBgn0037847	ENSG00000174099			39	39
FBgn0011768	ENSG00000197894			70	71
FBgn0011768	ENSG00000198099			55	55
FBgn0011768	ENSG00000196344			52	50
FBgn0011768	ENSG00000172955			49	50
FBgn0011768	ENSG00000196616			52	53
FBgn0011768	ENSG00000187758			52	53
FBgn0037849	ENSG00000163449			22	31
FBgn0022359	ENSG00000140263			54	55
FBgn0037852	ENSG00000125454			34	36
FBgn0042094	ENSG00000147853			50	47
FBgn0042094	ENSG00000162433			48	46
FBgn0037855	ENSG00000163728			24	27
FBgn0037857	ENSG00000167136			20	26
FBgn0037860	ENSG00000143252			21	32
FBgn0037862	ENSG00000100412			66	66
FBgn0040251	ENSG00000174607			24	23
FBgn0040251	ENSG00000168671			23	22
FBgn0040251	ENSG00000145626			21	21
FBgn0040257	ENSG00000174607			23	23
FBgn0040257	ENSG00000168671			24	24
FBgn0040257	ENSG00000145626			22	22
FBgn0040259	ENSG00000174607			25	24
FBgn0040259	ENSG00000168671			23	24
FBgn0040259	ENSG00000145626			22	22
FBgn0040253	ENSG00000174607			22	21
FBgn0040253	ENSG00000168671			23	23
FBgn0040253	ENSG00000145626			22	22
FBgn0040255	ENSG00000174607			22	21
FBgn0040255	ENSG00000168671			22	22
FBgn0040255	ENSG00000145626			21	22
FBgn0026314	ENSG00000174607			26	24
FBgn0026314	ENSG00000168671			26	26
FBgn0026314	ENSG00000145626			25	25
FBgn0026315	ENSG00000174607			22	22
FBgn0026315	ENSG00000168671			22	23
FBgn0026315	ENSG00000145626			22	22
FBgn0040250	ENSG00000174607			21	21
FBgn0040250	ENSG00000168671			19	19
FBgn0040250	ENSG00000145626			19	19
FBgn0040252	ENSG00000174607			21	20
FBgn0040252	ENSG00000168671			20	20
FBgn0040252	ENSG00000145626			20	20
FBgn0261808	ENSG00000151014			35	37
FBgn0037873	ENSG00000143252			37	37
FBgn0037874	ENSG00000133112			48	48
FBgn0037875	ENSG00000162695			60	59
FBgn0086472	ENSG00000118181			69	65
FBgn0037877	ENSG00000178187			14	16
FBgn0037877	ENSG00000163067			14	19
FBgn0037877	ENSG00000198556			11	15
FBgn0037878	ENSG00000213551			33	38
FBgn0020910	ENSG00000100316			68	27
FBgn0020910	ENSG00000140986			60	24
FBgn0037880	ENSG00000003509			44	43
FBgn0037881	ENSG00000179562			29	26
FBgn0037882	ENSG00000104129			43	42
FBgn0037883	ENSG00000154813			57	60
FBgn0037884	ENSG00000132254			45	47
FBgn0037884	ENSG00000164144			44	42
FBgn0037891	ENSG00000119689			54	56
FBgn0004595	ENSG00000117707			11	27
FBgn0004595	ENSG00000119608			8	25
FBgn0037892	ENSG00000185608			34	32
FBgn0037893	ENSG00000155959			47	46
FBgn0011774	ENSG00000196419			23	24
FBgn0037894	ENSG00000198700			37	36
FBgn0037895	ENSG00000256870			33	31
FBgn0037895	ENSG00000105641			32	29
FBgn0037895	ENSG00000148942			32	30
FBgn0037895	ENSG00000138074			31	29
FBgn0037897	ENSG00000072121			23	21
FBgn0037898	ENSG00000125821			58	44
FBgn0037899	ENSG00000137876			49	58
FBgn0037900	ENSG00000171302			43	45
FBgn0037901	ENSG00000081177			39	36
FBgn0037902	ENSG00000176273			36	34
FBgn0037911	ENSG00000173566			32	33
FBgn0037912	ENSG00000100075			62	63
FBgn0037913	ENSG00000143320			42	40
FBgn0037913	ENSG00000162444			29	28
FBgn0037913	ENSG00000166426			38	36
FBgn0037913	ENSG00000114113			34	33
FBgn0037913	ENSG00000114115			31	20
FBgn0037913	ENSG00000139194			27	26
FBgn0037913	ENSG00000145384			34	33
FBgn0263316	ENSG00000125257			43	42
FBgn0037915	ENSG00000197563			22	21
FBgn0037916	ENSG00000197563			22	20
FBgn0037917	ENSG00000169221			40	18
FBgn0037917	ENSG00000248751			32	24
FBgn0037917	ENSG00000099992			42	30
FBgn0037917	ENSG00000175463			40	33
FBgn0037924	ENSG00000135213			16	20
FBgn0037924	ENSG00000196313			16	20
FBgn0037924	ENSG00000158553			14	17
FBgn0037924	ENSG00000120685			5	7
FBgn0262081	ENSG00000103653			30	53
FBgn0262081	ENSG00000007264			25	40
FBgn0262081	ENSG00000133059			8	7
FBgn0037926	ENSG00000070061			32	30
FBgn0259227	ENSG00000110786			9	24
FBgn0259227	ENSG00000153233			9	21
FBgn0259227	ENSG00000143851			7	22
FBgn0037930	ENSG00000141756			38	9
FBgn0037930	ENSG00000122642			41	10
FBgn0011290	ENSG00000120656			42	51
FBgn0037933	ENSG00000100292			22	23
FBgn0037933	ENSG00000103415			20	18
FBgn0037937	ENSG00000146618			27	32
FBgn0037938	ENSG00000106077			27	27
FBgn0037942	ENSG00000196511			27	38
FBgn0002906	ENSG00000197299			28	29
FBgn0037943	ENSG00000120314			25	32
FBgn0037944	ENSG00000157450			11	15
FBgn0037944	ENSG00000141622			7	24
FBgn0017581	ENSG00000099875			21	48
FBgn0017581	ENSG00000079277			20	47
FBgn0086910	ENSG00000167685			13	16
FBgn0086910	ENSG00000181444			14	9
FBgn0037949	ENSG00000116786			17	22
FBgn0025802	ENSG00000100241			40	42
FBgn0025802	ENSG00000133812			40	43
FBgn0051116	ENSG00000114859			39	45
FBgn0051116	ENSG00000188037			35	37
FBgn0051116	ENSG00000186510			25	39
FBgn0051116	ENSG00000184908			25	38
FBgn0019624	ENSG00000178741			46	46
FBgn0037955	ENSG00000137944			52	51
FBgn0037955	ENSG00000171097			43	46
FBgn0037956	ENSG00000146242			22	22
FBgn0003312	ENSG00000186684			14	20
FBgn0003312	ENSG00000111012			22	23
FBgn0003312	ENSG00000140459			20	20
FBgn0003312	ENSG00000135929			23	23
FBgn0003312	ENSG00000019186			23	24
FBgn0003312	ENSG00000179142			21	22
FBgn0003312	ENSG00000160882			22	22
FBgn0037958	ENSG00000136699			28	24
FBgn0051368	ENSG00000021776			61	61
FBgn0037962	ENSG00000163879			58	51
FBgn0051211	ENSG00000132424			16	18
FBgn0000147	ENSG00000178999			41	49
FBgn0000147	ENSG00000105146			39	51
FBgn0000147	ENSG00000087586			43	44
FBgn0260743	ENSG00000177542			56	56
FBgn0260743	ENSG00000182902			51	52
FBgn0260744	ENSG00000213699			33	33
FBgn0260745	ENSG00000120708			19	22
FBgn0260745	ENSG00000133110			18	18
FBgn0260746	ENSG00000170266			42	40
FBgn0260746	ENSG00000163521			41	40
FBgn0260746	ENSG00000149328			33	33
FBgn0260746	ENSG00000166105			32	31
FBgn0037978	ENSG00000114648			54	51
FBgn0037979	ENSG00000144674			11	6
FBgn0037980	ENSG00000198354			38	38
FBgn0037980	ENSG00000198889			38	37
FBgn0037980	ENSG00000198876			38	39
FBgn0037981	ENSG00000196284			23	27
FBgn0037988	ENSG00000062485			49	51
FBgn0037989	ENSG00000143515			44	54
FBgn0037989	ENSG00000104043			43	53
FBgn0037994	ENSG00000100353			54	54
FBgn0037995	ENSG00000156110			35	39
FBgn0037997	ENSG00000109534			49	17
FBgn0037998	ENSG00000166685			25	23
FBgn0037999	ENSG00000122971			55	56
FBgn0038001	ENSG00000168925			30	31
FBgn0038001	ENSG00000168928			29	31
FBgn0038001	ENSG00000141086			29	30
FBgn0038001	ENSG00000139610			24	26
FBgn0038002	ENSG00000168925			27	29
FBgn0038002	ENSG00000168928			27	29
FBgn0038002	ENSG00000141086			27	28
FBgn0038002	ENSG00000139610			24	26
FBgn0038003	ENSG00000168925			29	29
FBgn0038003	ENSG00000168928			29	29
FBgn0038003	ENSG00000141086			28	29
FBgn0038003	ENSG00000139610			25	26
FBgn0011270	ENSG00000164708			57	66
FBgn0011270	ENSG00000171314			52	60
FBgn0011270	ENSG00000226784			50	57
FBgn0038005	ENSG00000095596			19	19
FBgn0038005	ENSG00000003137			18	17
FBgn0038005	ENSG00000187553			19	18
FBgn0038006	ENSG00000095596			20	20
FBgn0038006	ENSG00000003137			18	18
FBgn0038006	ENSG00000187553			20	19
FBgn0038007	ENSG00000095596			19	19
FBgn0038007	ENSG00000003137			17	16
FBgn0038007	ENSG00000187553			20	19
FBgn0038008	ENSG00000125772			24	26
FBgn0003651	ENSG00000175745			59	75
FBgn0003651	ENSG00000185551			57	75
FBgn0003651	ENSG00000160113			44	60
FBgn0038013	ENSG00000113391			39	29
FBgn0038014	ENSG00000168925			19	20
FBgn0038014	ENSG00000168928			19	20
FBgn0038014	ENSG00000141086			21	21
FBgn0038014	ENSG00000139610			20	21
FBgn0038016	ENSG00000129292			15	17
FBgn0038016	ENSG00000025293			15	18
FBgn0038018	ENSG00000126768			37	37
FBgn0038018	ENSG00000134375			38	49
FBgn0053098	ENSG00000111245			20	24
FBgn0053098	ENSG00000215375			22	25
FBgn0053098	ENSG00000106436			22	19
FBgn0053098	ENSG00000106631			24	27
FBgn0053098	ENSG00000180209			22	26
FBgn0038032	ENSG00000197601			33	29
FBgn0038032	ENSG00000064763			31	27
FBgn0038033	ENSG00000197601			31	30
FBgn0038033	ENSG00000064763			32	31
FBgn0038035	ENSG00000005156			40	32
FBgn0038037	ENSG00000106258			32	28
FBgn0038037	ENSG00000160868			33	28
FBgn0038037	ENSG00000160870			31	27
FBgn0038037	ENSG00000059377			28	21
FBgn0038037	ENSG00000021461			32	28
FBgn0038038	ENSG00000143653			38	38
FBgn0038039	ENSG00000023041			37	35
FBgn0000455	ENSG00000124299			50	50
FBgn0082831	ENSG00000101191			12	11
FBgn0082831	ENSG00000118482			10	10
FBgn0082831	ENSG00000134668			7	11
FBgn0038042	ENSG00000163069			22	24
FBgn0004103	ENSG00000172531			93	82
FBgn0004103	ENSG00000186298			93	87
FBgn0038045	ENSG00000095380			46	48
FBgn0038046	ENSG00000143621			56	57
FBgn0086134	ENSG00000106588			77	77
FBgn0086134	ENSG00000256646			77	77
FBgn0029512	ENSG00000142230			41	40
FBgn0043043	ENSG00000145284			43	47
FBgn0043043	ENSG00000099194			47	47
FBgn0086687	ENSG00000145284			41	48
FBgn0086687	ENSG00000099194			46	50
FBgn0038053	ENSG00000092931			42	41
FBgn0038055	ENSG00000126249			22	30
FBgn0038056	ENSG00000112146			34	34
FBgn0038057	ENSG00000186141			34	33
FBgn0038058	ENSG00000103043			49	43
FBgn0250910	ENSG00000164270			27	28
FBgn0250910	ENSG00000158748			22	22
FBgn0250910	ENSG00000113749			27	30
FBgn0038063	ENSG00000164270			22	31
FBgn0038063	ENSG00000158748			17	24
FBgn0038063	ENSG00000113749			18	28
FBgn0005671	ENSG00000116039			84	80
FBgn0005671	ENSG00000147416			88	84
FBgn0038065	ENSG00000147164			75	77
FBgn0038065	ENSG00000112335			68	70
FBgn0260444	ENSG00000182973			30	26
FBgn0038072	ENSG00000122121			30	31
FBgn0038074	ENSG00000124713			57	56
FBgn0026207	ENSG00000108559			27	26
FBgn0038076	ENSG00000095596			21	21
FBgn0038076	ENSG00000003137			20	19
FBgn0038076	ENSG00000187553			18	17
FBgn0001296	ENSG00000112394			31	37
FBgn0001296	ENSG00000147100			26	26
FBgn0005355	ENSG00000107882			38	37
FBgn0011745	ENSG00000138107			79	79
FBgn0011745	ENSG00000115073			77	77
FBgn0038079	ENSG00000171840			33	24
FBgn0038079	ENSG00000131669			36	32
FBgn0038080	ENSG00000215845			37	36
FBgn0002905	ENSG00000051341			32	25
FBgn0002719	ENSG00000151376			40	50
FBgn0002719	ENSG00000065833			42	56
FBgn0002719	ENSG00000082212			37	48
FBgn0038082	ENSG00000174607			22	21
FBgn0038082	ENSG00000168671			22	22
FBgn0038082	ENSG00000145626			22	22
FBgn0038083	ENSG00000174607			21	21
FBgn0038083	ENSG00000168671			21	21
FBgn0038083	ENSG00000145626			20	20
FBgn0051345	ENSG00000152611			48	50
FBgn0051345	ENSG00000105519			41	46
FBgn0051345	ENSG00000180881			15	6
FBgn0038088	ENSG00000152611			48	50
FBgn0038088	ENSG00000105519			40	45
FBgn0038088	ENSG00000180881			15	6
FBgn0040493	ENSG00000215440			60	61
FBgn0038100	ENSG00000124374			29	29
FBgn0038100	ENSG00000120727			35	34
FBgn0038106	ENSG00000132591			30	25
FBgn0038108	ENSG00000070814			4	7
FBgn0038110	ENSG00000162959			63	63
FBgn0020496	ENSG00000159692			68	59
FBgn0020496	ENSG00000175029			68	27
FBgn0020496	ENSG00000212884			22	56
FBgn0038111	ENSG00000170638			28	40
FBgn0002354	ENSG00000203667			39	36
FBgn0003308	ENSG00000158125			52	52
FBgn0003308	ENSG00000138356			44	44
FBgn0038113	ENSG00000186452			19	22
FBgn0038113	ENSG00000100312			18	17
FBgn0003450	ENSG00000186452			19	24
FBgn0003450	ENSG00000100312			19	19
FBgn0038114	ENSG00000186452			19	22
FBgn0038114	ENSG00000100312			18	17
FBgn0001217	ENSG00000126803			72	71
FBgn0038115	ENSG00000143416			50	52
FBgn0260962	ENSG00000167986			61	61
FBgn0004666	ENSG00000112246			41	37
FBgn0004666	ENSG00000159263			40	42
FBgn0038118	ENSG00000111602			29	33
FBgn0085337	ENSG00000138942			32	18
FBgn0085337	ENSG00000204308			25	15
FBgn0038122	ENSG00000197826			30	28
FBgn0000024	ENSG00000114200			33	36
FBgn0000024	ENSG00000087085			32	34
FBgn0038129	ENSG00000131374			29	23
FBgn0038130	ENSG00000145284			37	46
FBgn0038130	ENSG00000099194			37	42
FBgn0038135	ENSG00000138792			35	36
FBgn0038135	ENSG00000164307			31	32
FBgn0038135	ENSG00000113441			29	29
FBgn0038135	ENSG00000164308			31	32
FBgn0038136	ENSG00000138792			38	35
FBgn0038136	ENSG00000164307			33	31
FBgn0038136	ENSG00000113441			31	27
FBgn0038136	ENSG00000164308			34	31
FBgn0052473	ENSG00000138792			38	37
FBgn0052473	ENSG00000164307			31	31
FBgn0052473	ENSG00000113441			31	29
FBgn0052473	ENSG00000164308			32	31
FBgn0027610	ENSG00000183048			57	56
FBgn0027610	ENSG00000262660			52	33
FBgn0044511	ENSG00000187145			48	48
FBgn0038145	ENSG00000086061			61	62
FBgn0038145	ENSG00000140403			60	56
FBgn0038146	ENSG00000134987			38	37
FBgn0038149	ENSG00000216490			20	20
FBgn0053977	ENSG00000179085			39	30
FBgn0000046	ENSG00000188219			88	31
FBgn0000046	ENSG00000196834			88	31
FBgn0000046	ENSG00000196604			88	31
FBgn0000046	ENSG00000184009			95	95
FBgn0000046	ENSG00000075624			96	96
FBgn0004049	ENSG00000115109			33	43
FBgn0004049	ENSG00000095203			28	30
FBgn0015778	ENSG00000145907			27	40
FBgn0015778	ENSG00000138757			26	37
FBgn0004237	ENSG00000177733			38	40
FBgn0004587	ENSG00000116350			59	16
FBgn0004587	ENSG00000100650			59	29
FBgn0004587	ENSG00000124193			61	24
FBgn0038165	ENSG00000171303			39	40
FBgn0038165	ENSG00000169427			40	44
FBgn0038165	ENSG00000124249			33	41
FBgn0038166	ENSG00000110801			39	39
FBgn0038166	ENSG00000256950			19	35
FBgn0038167	ENSG00000118046			39	51
FBgn0038168	ENSG00000185085			23	22
FBgn0024555	ENSG00000100796			46	54
FBgn0024555	ENSG00000138041			45	52
FBgn0038170	ENSG00000163001			28	25
FBgn0028487	ENSG00000188306			16	15
FBgn0028487	ENSG00000147324			18	9
FBgn0028487	ENSG00000206422			14	24
FBgn0028487	ENSG00000122477			15	23
FBgn0028487	ENSG00000163827			11	15
FBgn0002937	ENSG00000116745			30	35
FBgn0002937	ENSG00000197580			29	31
FBgn0002937	ENSG00000135697			28	31
FBgn0038172	ENSG00000093072			38	37
FBgn0038173	ENSG00000093072			37	37
FBgn0040076	ENSG00000143727			43	44
FBgn0040077	ENSG00000143727			48	40
FBgn0085412	ENSG00000052126			9	15
FBgn0085412	ENSG00000166689			10	17
FBgn0085412	ENSG00000143850			9	16
FBgn0085412	ENSG00000105559			7	18
FBgn0038181	ENSG00000185739			21	42
FBgn0259721	ENSG00000103121			44	44
FBgn0260464	ENSG00000119328			32	38
FBgn0038183	ENSG00000107949			27	25
FBgn0002862	ENSG00000186860			38	20
FBgn0013998	ENSG00000073969			62	63
FBgn0051495	ENSG00000073969			37	17
FBgn0008646	ENSG00000170370			19	40
FBgn0008646	ENSG00000135638			19	35
FBgn0000576	ENSG00000170370			20	39
FBgn0000576	ENSG00000135638			22	38
FBgn0016672	ENSG00000151689			39	37
FBgn0015270	ENSG00000115942			33	36
FBgn0262907	ENSG00000121067			72	78
FBgn0262907	ENSG00000144228			71	74
FBgn0038194	ENSG00000106258			28	29
FBgn0038194	ENSG00000160868			29	29
FBgn0038194	ENSG00000160870			27	27
FBgn0038194	ENSG00000059377			24	21
FBgn0038194	ENSG00000021461			25	25
FBgn0038195	ENSG00000148719			41	37
FBgn0038195	ENSG00000164031			41	40
FBgn0038195	ENSG00000170464			31	32
FBgn0038196	ENSG00000242028			46	44
FBgn0038197	ENSG00000150907			28	27
FBgn0038197	ENSG00000118689			29	27
FBgn0038197	ENSG00000204060			20	22
FBgn0038197	ENSG00000184481			23	28
FBgn0038197	ENSG00000111206			9	7
FBgn0038198	ENSG00000119655			23	25
FBgn0038200	ENSG00000115541			44	44
FBgn0038202	ENSG00000125122			9	24
FBgn0038202	ENSG00000237102			3	11
FBgn0038205	ENSG00000196169			35	26
FBgn0020510	ENSG00000138443			41	41
FBgn0020510	ENSG00000136754			42	39
FBgn0020510	ENSG00000108798			27	35
FBgn0038206	ENSG00000247596			50	49
FBgn0038206	ENSG00000151239			49	47
FBgn0010340	ENSG00000113845			29	26
FBgn0262955	ENSG00000047315			86	86
FBgn0038209	ENSG00000178719			36	26
FBgn0038209	ENSG00000135472			32	27
FBgn0038209	ENSG00000135926			32	27
FBgn0011582	ENSG00000169676			28	29
FBgn0011582	ENSG00000043591			25	26
FBgn0011582	ENSG00000169252			22	27
FBgn0011582	ENSG00000184845			27	30
FBgn0011582	ENSG00000188778			24	29
FBgn0027083	ENSG00000247626			44	43
FBgn0003862	ENSG00000167548			13	9
